link,name
https://www.google.com/maps/place/%EF%BC%B3%EF%BC%86%EF%BC%B3+%EF%BC%A3%EF%BC%B9%EF%BC%A3%EF%BC%AC%EF%BC%A5%EF%BC%B3/data=!4m7!3m6!1s0x60010f747340ea61:0x9ee29abffcd497f4!8m2!3d34.9430879!4d135.7683546!16s%2Fg%2F11fj3mnws2!19sChIJYepAc3QPAWAR9JfU_L-a4p4?authuser=0&hl=es-419&rclk=1,Ｓ＆Ｓ ＣＹＣＬＥＳ
https://www.google.com/maps/place/Nakamura+Motorcycle/data=!4m7!3m6!1s0x600111da871fbb57:0xd13c5b6d57c267b2!8m2!3d34.9209753!4d135.7998909!16s%2Fg%2F1tm8kh5h!19sChIJV7sfh9oRAWARsmfCV21bPNE?authuser=0&hl=es-419&rclk=1,Nakamura Motorcycle
https://www.google.com/maps/place/%E3%83%A4%E3%83%96%E3%83%8D%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x60010f83c66cda99:0x7588fe3dfc4af64e!8m2!3d34.9413445!4d135.7579329!16s%2Fg%2F11btrs8qyw!19sChIJmdpsxoMPAWARTvZK_D3-iHU?authuser=0&hl=es-419&rclk=1,ヤブネ自転車商会
https://www.google.com/maps/place/%E5%B9%B3%E9%87%8E%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x6001104671209b57:0xc6ad574080f65f4e!8m2!3d34.8962867!4d135.7788971!16s%2Fg%2F1tk8nhkh!19sChIJV5sgcUYQAWARTl_2gEBXrcY?authuser=0&hl=es-419&rclk=1,平野サイクル商会
https://www.google.com/maps/place/Moto+Works+Fushimi/data=!4m7!3m6!1s0x60010fce595077cb:0x1f2ce2b2af63cdb2!8m2!3d34.9314448!4d135.7836473!16s%2Fg%2F11c6z0j0by!19sChIJy3dQWc4PAWARss1jr7LiLB8?authuser=0&hl=es-419&rclk=1,Moto Works Fushimi
https://www.google.com/maps/place/Haneda+Motorcycle/data=!4m7!3m6!1s0x600108c5b277771f:0x37837715b3594aa!8m2!3d34.9997085!4d135.777565!16s%2Fg%2F1thlmzrc!19sChIJH3d3ssUIAWARqpQ1W3E3eAM?authuser=0&hl=es-419&rclk=1,Haneda Motorcycle
https://www.google.com/maps/place/%E8%87%AA%E8%BB%A2%E8%BB%8A%E3%81%AE%E3%83%AA%E3%82%B5%E3%83%9E%E3%82%A4+%E4%BA%AC%E9%83%BD%E5%BA%97/data=!4m7!3m6!1s0x6001055ef08031e3:0x7c8a8cad743517d2!8m2!3d34.9300576!4d135.7516324!16s%2Fg%2F11f9sj0bln!19sChIJ4zGA8F4FAWAR0hc1dK2Minw?authuser=0&hl=es-419&rclk=1,自転車のリサマイ 京都店
https://www.google.com/maps/place/Aeon+Bike+Kumiyama/data=!4m7!3m6!1s0x60011bba4ea7f05f:0xab5d1a22df002c9!8m2!3d34.8938837!4d135.7462085!16s%2Fg%2F11g3vr3g5n!19sChIJX_CnTrobAWARyQLwLaLRtQo?authuser=0&hl=es-419&rclk=1,Aeon Bike Kumiyama
https://www.google.com/maps/place/CYCLE+SHOP+iBEX%EF%BC%88%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%E3%82%A2%E3%82%A4%E3%83%99%E3%83%83%E3%82%AF%E3%82%B9%EF%BC%89/data=!4m7!3m6!1s0x6001102dec964e17:0xf34effab5be7f706!8m2!3d34.9135103!4d135.7863817!16s%2Fg%2F11sdxd3n4m!19sChIJF06W7C0QAWARBvfnW6v_TvM?authuser=0&hl=es-419&rclk=1,CYCLE SHOP iBEX（サイクルショップアイベックス）
https://www.google.com/maps/place/Kondo+Motorcycle+Store/data=!4m7!3m6!1s0x600111c6f1ed630f:0xe20ef2a938b8611a!8m2!3d34.9142491!4d135.8023853!16s%2Fg%2F1td60mw1!19sChIJD2Pt8cYRAWARGmG4OKnyDuI?authuser=0&hl=es-419&rclk=1,Kondo Motorcycle Store
https://www.google.com/maps/place/%E4%B8%89%E3%83%84%E6%98%9F%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x6001110964deba21:0x1c998ea2e94789af!8m2!3d34.891192!4d135.8038604!16s%2Fg%2F11b6dhsqts!19sChIJIbreZAkRAWARr4lH6aKOmRw?authuser=0&hl=es-419&rclk=1,三ツ星自転車商会
https://www.google.com/maps/place/Kon%27s+Cycle/data=!4m7!3m6!1s0x600111579c9539e1:0x21b5e65f5c1d7345!8m2!3d34.9158641!4d135.7827435!16s%2Fg%2F11frm01zrg!19sChIJ4TmVnFcRAWARRXMdXF_mtSE?authuser=0&hl=es-419&rclk=1,Kon's Cycle
https://www.google.com/maps/place/Fushimi+Nirinkan/data=!4m7!3m6!1s0x6001053262a0c2b3:0xfcb273d4708dc554!8m2!3d34.941114!4d135.7453494!16s%2Fg%2F11pr6djhtm!19sChIJs8KgYjIFAWARVMWNcNRzsvw?authuser=0&hl=es-419&rclk=1,Fushimi Nirinkan
https://www.google.com/maps/place/Mitaki+Motorcycle+Store/data=!4m7!3m6!1s0x60010f74d3a6d5df:0x80348c516e598dcb!8m2!3d34.9526583!4d135.7708701!16s%2Fg%2F1wg5xxml!19sChIJ39Wm03QPAWARy41ZblGMNIA?authuser=0&hl=es-419&rclk=1,Mitaki Motorcycle Store
https://www.google.com/maps/place/Aozora+Auto/data=!4m7!3m6!1s0x600105a615527463:0xb7977ad386ced75!8m2!3d34.932413!4d135.7249075!16s%2Fg%2F11r779rlkw!19sChIJY3RSFaYFAWARde1sOK13eQs?authuser=0&hl=es-419&rclk=1,Aozora Auto
https://www.google.com/maps/place/Bike+Shop+Human/data=!4m7!3m6!1s0x60010fcd0d4a73d1:0xd93b2d81551045c5!8m2!3d34.932395!4d135.788155!16s%2Fg%2F1tflg3zf!19sChIJ0XNKDc0PAWARxUUQVYEtO9k?authuser=0&hl=es-419&rclk=1,Bike Shop Human
https://www.google.com/maps/place/Kitaguchi+Motors/data=!4m7!3m6!1s0x60010f7b06d41ae1:0xc98d8c9d49d86ae1!8m2!3d34.9514352!4d135.7589086!16s%2Fg%2F1ttpgt11!19sChIJ4RrUBnsPAWAR4WrYSZ2Mjck?authuser=0&hl=es-419&rclk=1,Kitaguchi Motors
https://www.google.com/maps/place/Shibata+Cycleauto/data=!4m7!3m6!1s0x600110430053e1f3:0xdf14765ddb9ff1de!8m2!3d34.891176!4d135.7735448!16s%2Fg%2F1wf21rzd!19sChIJ8-FTAEMQAWAR3vGf2112FN8?authuser=0&hl=es-419&rclk=1,Shibata Cycleauto
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%E6%A0%84%E5%85%89/data=!4m7!3m6!1s0x600111bb81dff513:0x2b3b0671694fe00e!8m2!3d34.9052044!4d135.8040074!16s%2Fg%2F1tgdt0vx!19sChIJE_XfgbsRAWARDuBPaXEGOys?authuser=0&hl=es-419&rclk=1,サイクルショップ栄光
https://www.google.com/maps/place/diatec+LTD./data=!4m7!3m6!1s0x60010fed3a484423:0xa7fef9a60be3e770!8m2!3d34.9280345!4d135.7630792!16s%2Fg%2F1tjxfkgd!19sChIJI0RIOu0PAWARcOfjC6b5_qc?authuser=0&hl=es-419&rclk=1,diatec LTD.
https://www.google.com/maps/place/%E3%83%A2%E3%83%88%E3%83%9E%E3%83%83%E3%82%AF/data=!4m7!3m6!1s0x600111d81180b0a1:0xdcc7d20a66c0b3ca!8m2!3d34.9271877!4d135.7998837!16s%2Fg%2F1tftq_80!19sChIJobCAEdgRAWARyrPAZgrSx9w?authuser=0&hl=es-419&rclk=1,モトマック
https://www.google.com/maps/place/Bike+Shop+Yamamoto/data=!4m7!3m6!1s0x60010fa2727b476b:0xbb6609945e6c50c!8m2!3d34.944749!4d135.7716633!16s%2Fg%2F1v8k_hwg!19sChIJa0d7cqIPAWARDMXmRZlgtgs?authuser=0&hl=es-419&rclk=1,Bike Shop Yamamoto
https://www.google.com/maps/place/Cycle+Paddock+Tanaka/data=!4m7!3m6!1s0x6001052437435f57:0xbfa9d0a37f8607d7!8m2!3d34.9028536!4d135.7198894!16s%2Fg%2F1thtd0d1!19sChIJV19DNyQFAWAR1weGf6PQqb8?authuser=0&hl=es-419&rclk=1,Cycle Paddock Tanaka
https://www.google.com/maps/place/Casuno+Motorcycle/data=!4m7!3m6!1s0x60010570831938e5:0x3434e7882236b09e!8m2!3d34.930938!4d135.742445!16s%2Fg%2F1tgx6hrc!19sChIJ5TgZg3AFAWARnrA2IojnNDQ?authuser=0&hl=es-419&rclk=1,Casuno Motorcycle
https://www.google.com/maps/place/Uno%27s+Cycles/data=!4m7!3m6!1s0x60010f6ab212f97b:0x1eac4d4f6b98c0ae!8m2!3d34.967296!4d135.770821!16s%2Fg%2F1th638j3!19sChIJe_kSsmoPAWARrsCYa09NrB4?authuser=0&hl=es-419&rclk=1,Uno's Cycles
https://www.google.com/maps/place/%E3%83%A6%E3%83%BC%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%E3%83%95%E3%82%B8%E3%82%BF/data=!4m7!3m6!1s0x600111a3d8540f19:0x7a876cd5d9638b61!8m2!3d34.899503!4d135.805895!16s%2Fg%2F1tcvp53n!19sChIJGQ9U2KMRAWARYYtj2dVsh3o?authuser=0&hl=es-419&rclk=1,ユーショップフジタ
https://www.google.com/maps/place/Cycle+Base+Asahi+Yamashina/data=!4m7!3m6!1s0x60010e9396dcc5f5:0x36553099ce715a44!8m2!3d34.9814888!4d135.8120978!16s%2Fg%2F12hp7kywg!19sChIJ9cXclpMOAWARRFpxzpkwVTY?authuser=0&hl=es-419&rclk=1,Cycle Base Asahi Yamashina
https://www.google.com/maps/place/Kon%27s+Cylce+Yamashina/data=!4m7!3m6!1s0x60010e890bcd423d:0xfca4fe8814e8efac!8m2!3d34.9727388!4d135.815118!16s%2Fg%2F1tk8nhjj!19sChIJPULNC4kOAWARrO_oFIj-pPw?authuser=0&hl=es-419&rclk=1,Kon's Cylce Yamashina
https://www.google.com/maps/place/%E4%BA%8C%E8%BC%AA%E9%A4%A8%EF%BC%A8%EF%BC%A1%EF%BC%B2%EF%BC%A1%EF%BC%A4%EF%BC%A1/data=!4m7!3m6!1s0x600111a1d0a22367:0x51d7c19e786630e!8m2!3d34.8989492!4d135.8086431!16s%2Fg%2F1tfvz17z!19sChIJZyOi0KERAWARDmOG5xl8HQU?authuser=0&hl=es-419&rclk=1,二輪館ＨＡＲＡＤＡ
https://www.google.com/maps/place/%EF%BC%B3%EF%BC%A2%EF%BC%B3%E3%82%A6%E3%82%A4%E3%83%AA%E3%83%BC%E5%AE%87%E6%B2%BB/data=!4m7!3m6!1s0x60011108ebe3813b:0xe90bdfd462d974a7!8m2!3d34.8979619!4d135.7929859!16s%2Fg%2F1tfvh364!19sChIJO4Hj6wgRAWARp3TZYtTfC-k?authuser=0&hl=es-419&rclk=1,ＳＢＳウイリー宇治
https://www.google.com/maps/place/AUTO+SHOP+Katsuya+%28%E3%82%AA%E3%83%BC%E3%83%88%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97%E3%83%BB%E3%82%AB%E3%83%84%E3%83%A4%29/data=!4m7!3m6!1s0x60010583db3caf7f:0xa23a78c40c578474!8m2!3d34.9420808!4d135.7469917!16s%2Fg%2F11r8yvm_q!19sChIJf68824MFAWARdIRXDMR4OqI?authuser=0&hl=es-419&rclk=1,AUTO SHOP Katsuya (オートショップ・カツヤ)
https://www.google.com/maps/place/%E5%A4%A9%E5%92%8C%E5%95%86%E5%BA%97/data=!4m7!3m6!1s0x60010f68d22d60a7:0x22595ecfda4b8db7!8m2!3d34.9602562!4d135.7634745!16s%2Fg%2F11f3wtwfy3!19sChIJp2At0mgPAWARt41L2s9eWSI?authuser=0&hl=es-419&rclk=1,天和商店
https://www.google.com/maps/place/Tokuyama+Motorcycle+Store/data=!4m7!3m6!1s0x60010fc3c5cb0923:0xaa3ef427ab554f72!8m2!3d34.9287439!4d135.7737185!16s%2Fg%2F1tdxqc25!19sChIJIwnLxcMPAWARck9Vqyf0Pqo?authuser=0&hl=es-419&rclk=1,Tokuyama Motorcycle Store
https://www.google.com/maps/place/%E4%B8%AD%E5%B6%8B%E5%95%86%E4%BC%9A+%E6%A7%87%E5%B3%B6%E5%BA%97/data=!4m7!3m6!1s0x6001102f06c308ad:0x507888d7864c6214!8m2!3d34.9134123!4d135.7828332!16s%2Fg%2F11cn5smhy5!19sChIJrQjDBi8QAWARFGJMhteIeFA?authuser=0&hl=es-419&rclk=1,中嶋商会 槇島店
https://www.google.com/maps/place/%E3%83%93%E3%83%83%E3%82%AF%E3%83%AF%E3%83%B3%EF%BC%AD%EF%BC%A1%EF%BC%B4%EF%BC%B5%EF%BC%AD%EF%BC%AF%EF%BC%B4%EF%BC%AF%E6%A7%87%E5%B3%B6%E5%BA%97/data=!4m7!3m6!1s0x6001103b616087bf:0xba893148db294369!8m2!3d34.9066156!4d135.7760098!16s%2Fg%2F1tgnrkmz!19sChIJv4dgYTsQAWARaUMp20gxibo?authuser=0&hl=es-419&rclk=1,ビックワンＭＡＴＵＭＯＴＯ槇島店
https://www.google.com/maps/place/Murai+Motors/data=!4m7!3m6!1s0x60010f12add5749d:0x555c7e1c5ad474d1!8m2!3d34.9593315!4d135.7703903!16s%2Fg%2F1x5fb7tr!19sChIJnXTVrRIPAWAR0XTUWhx-XFU?authuser=0&hl=es-419&rclk=1,Murai Motors
https://www.google.com/maps/place/Hitomi+Motors/data=!4m7!3m6!1s0x600109ba726a961d:0xe76e4367e0f632ca!8m2!3d34.9933704!4d135.7629188!16s%2Fg%2F11t1h52nq1!19sChIJHZZqcroJAWARyjL24GdDbuc?authuser=0&hl=es-419&rclk=1,Hitomi Motors
https://www.google.com/maps/place/Meigaya/data=!4m7!3m6!1s0x600108fa37fb711d:0xc239ec116d6a80e6!8m2!3d35.0290508!4d135.7783809!16s%2Fg%2F11bwzz2b6s!19sChIJHXH7N_oIAWAR5oBqbRHsOcI?authuser=0&hl=es-419&rclk=1,Meigaya
https://www.google.com/maps/place/%E3%83%80%E3%82%A4%E3%83%AF%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB+%E5%90%91%E6%97%A5%E4%B8%8A%E6%A4%8D%E9%87%8E%E5%BA%97/data=!4m7!3m6!1s0x600105903aa9f355:0x5725c178f25c0fda!8m2!3d34.9334642!4d135.7036749!16s%2Fg%2F11y64q5kb_!19sChIJVfOpOpAFAWAR2g9c8njBJVc?authuser=0&hl=es-419&rclk=1,ダイワサイクル 向日上植野店
https://www.google.com/maps/place/%E4%B8%B8%E5%B1%B1%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x600108f3a65e9199:0x2be03030e2ce87d3!8m2!3d35.017427!4d135.7729877!16s%2Fg%2F11g1b1dff9!19sChIJmZFepvMIAWAR04fO4jAw4Cs?authuser=0&hl=es-419&rclk=1,丸山商会
https://www.google.com/maps/place/B.B+HOUSE+%E3%83%9E%E3%83%AB%E3%83%8B/data=!4m7!3m6!1s0x60010902dc23ffff:0xcf3a90cd6fbbce2c!8m2!3d35.0229922!4d135.7920823!16s%2Fg%2F1td_yhkb!19sChIJ__8j3AIJAWARLM67b82QOs8?authuser=0&hl=es-419&rclk=1,B.B HOUSE マルニ
https://www.google.com/maps/place/%E6%9E%97%E7%94%B0%E8%87%AA%E8%BB%A2%E8%BB%8A%E5%95%86%E4%BC%9A/data=!4m7!3m6!1s0x60011153f0e43fc1:0xbe91f1a5593a6648!8m2!3d34.886594!4d135.7943001!16s%2Fg%2F11jfjk4376!19sChIJwT_k8FMRAWARSGY6WaXxkb4?authuser=0&hl=es-419&rclk=1,林田自転車商会
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%83%A9%E3%83%B3%E3%83%89%E3%82%BF%E3%82%B1%E3%83%8A%E3%82%AB%E5%B1%B1%E7%A7%91%E5%BA%97/data=!4m7!3m6!1s0x60010f41bdc29a89:0x9cf9ad90f91a84b9!8m2!3d34.9745938!4d135.8159997!16s%2Fg%2F11krktzrtf!19sChIJiZrCvUEPAWARuYQa-ZCt-Zw?authuser=0&hl=es-419&rclk=1,サイクルランドタケナカ山科店
https://www.google.com/maps/place/Peacock+Nagaoka/data=!4m7!3m6!1s0x6001044296c40001:0x253dafd7b1fac695!8m2!3d34.9261225!4d135.6960665!16s%2Fg%2F11cssnfz5g!19sChIJAQDElkIEAWARlcb6sdevPSU?authuser=0&hl=es-419&rclk=1,Peacock Nagaoka
https://www.google.com/maps/place/%E3%82%B5%E3%82%A4%E3%82%AF%E3%83%AB%E3%83%8F%E3%83%86%E3%83%8A%EF%BC%88%E3%82%A8%E3%82%A4%E3%83%AA%E3%83%B3%E4%B8%B8%E5%A4%AA%E7%94%BA%E5%BA%97%E5%88%A5%E9%A4%A8%EF%BC%89/data=!4m7!3m6!1s0x6001088b1a51637f:0xb141a366b21748c4!8m2!3d35.0179549!4d135.7694271!16s%2Fg%2F11f4r0wp3j!19sChIJf2NRGosIAWARxEgXsmajQbE?authuser=0&hl=es-419&rclk=1,サイクルハテナ（エイリン丸太町店別館）
https://www.google.com/maps/place/%E3%83%9D%E3%83%83%E3%83%9D%E8%87%AA%E8%BB%A2%E8%BB%8A+%E9%95%B7%E5%B2%A1%E5%BA%97/data=!4m7!3m6!1s0x60010441dff71f4d:0x92af57bac84e7741!8m2!3d34.9300092!4d135.695281!16s%2Fg%2F1vlzb7xx!19sChIJTR_330EEAWARQXdOyLpXr5I?authuser=0&hl=es-419&rclk=1,ポッポ自転車 長岡店
https://www.google.com/maps/place/%E3%83%90%E3%82%A4%E3%82%AF%E3%82%B7%E3%83%A7%E3%83%83%E3%83%97+%E3%83%88%E3%83%A2%E3%83%83%E3%83%88%EF%BC%88%E6%97%A7%E3%82%B7%E3%83%AB%E3%83%90%E3%83%A9%E3%83%BC%E3%83%89%E5%B1%B1%E7%A7%91%E5%BA%97%EF%BC%89/data=!4m7!3m6!1s0x60010f165100f313:0x41beb79dd0f0b072!8m2!3d34.9747888!4d135.7956347!16s%2Fg%2F11fctczg2h!19sChIJE_MAURYPAWARcrDw0J23vkE?authuser=0&hl=es-419&rclk=1,バイクショップ トモット（旧シルバラード山科店）
https://www.google.com/maps/place/Hayashi+Cycle+Motor/data=!4m7!3m6!1s0x600108c0c6016a21:0x2e67074568a34f10!8m2!3d35.000368!4d135.772524!16s%2Fg%2F1tcykyj_!19sChIJIWoBxsAIAWAREE-jaEUHZy4?authuser=0&hl=es-419&rclk=1,Hayashi Cycle Motor
https://www.google.com/maps/place/Edion+-+Kyoto+Kawaramachi+Main+Store/data=!4m7!3m6!1s0x600109fd0af2dbc9:0x27e5ec473285731b!8m2!3d35.0034526!4d135.7697595!16s%2Fg%2F11pwffgrjg!19sChIJydvyCv0JAWARG3OFMkfs5Sc?authuser=0&hl=es-419&rclk=1,Edion - Kyoto Kawaramachi Main Store
